id,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z
4016,0.153229,0.599747,9.15303,-0.0750877,0.0249292,-0.010065,0.0393861,0.00383993,0.0295417
4017,0.476446,0.638055,7.43878,0.00631657,-0.0108433,0.0126509,0.0419405,0.00290648,0.0297866
4018,-0.870292,-1.0331,8.25281,0.10584,0.034322,0.0163814,0.0408073,0.00399522,0.0301127
4019,0.548272,-0.954089,10.2388,0.0069161,0.000614539,0.0213776,0.0392751,0.00332167,0.030364
4020,-0.167594,-0.0945711,9.66658,-0.00447516,0.00874164,0.0207114,0.0377738,0.00161001,0.0314855
4021,0.995987,-0.226252,8.3797,-0.0128687,-0.0848533,0.0249082,0.0370745,-0.000106425,0.0321138
4022,-0.287304,1.32399,8.01579,-0.023394,-0.00751257,0.0393638,0.0397451,0.00113017,0.0331978
4023,-0.429759,-0.0047884,7.53455,0.0397576,0.00554409,0.0580828,0.0381382,0.000593233,0.0344417
4024,-0.764947,0.776918,10.2029,-0.0461765,0.0316574,0.0416287,0.0390723,0.00118695,0.0357134
4025,-0.275333,-1.47602,8.7532,0.00145363,-0.0584069,0.0416287,0.0369288,0.000965513,0.0367097
4026,1.37188,-0.939724,8.95311,0.0588097,0.0237968,0.00259199,0.0359649,0.000166276,0.0377059
4027,0.280121,0.593762,6.02261,0.0694681,0.0297922,-0.0249203,0.0366783,0.000111071,0.0378337
4028,0.213084,-0.0047884,9.80066,0.122827,0.0603687,-0.00640112,0.0412721,0.00202927,0.0374632
4029,-0.248997,0.775721,9.14465,-0.109595,-0.014374,0.0280391,0.0399639,0.00163077,0.03778
4030,-0.645237,-0.55306,7.64947,-0.0117363,0.0294591,0.0588156,0.0385761,0.0015506,0.0394552
4031,-0.667982,0.825999,8.68616,0.00251947,-0.000717781,0.0296379,0.0390874,0.000538432,0.0407467
4032,-0.586579,0.191536,7.93199,-0.0259254,-0.0267645,0.0118516,0.0391399,0.00157893,0.0412638
4033,0.664391,0.453701,6.87974,-0.0237937,-0.00171702,-0.0280512,0.0371038,0.00158676,0.040878
4034,0.131681,-0.490811,9.30506,0.0925171,0.0239966,-0.029983,0.035336,-0.000514901,0.0404646
4035,2.67073,-3.44526,9.19493,0.116499,-0.0367568,-0.0465703,0.0178377,-0.0138261,0.0396871
4036,0.408212,-2.37864,18.5203,-0.145833,0.147902,-0.0117304,0.0209025,-0.0102572,0.0365356
4037,0.541089,0.316035,5.55095,-0.0509062,-0.047815,-0.0644899,0.0206034,-0.00947322,0.0355712
4038,0.462081,-0.141258,8.61792,-0.0552362,-0.000184853,-0.0444386,0.0206383,-0.0112972,0.0346737
4039,-0.323217,0.3304,8.35097,0.0089812,0.0316574,-0.0249869,0.0204941,-0.0103332,0.0338538
4040,0.56144,-0.371101,9.15542,0.038825,-0.0292959,-0.0506339,0.0205922,-0.00828259,0.0325888
4041,0.136469,-0.140061,6.94198,-0.0411137,-0.0666006,-0.0486354,0.0177644,-0.00883468,0.0314021
4042,-6.00705,-5.53659,12.9191,1.1134,-0.652019,0.0404963,0.0102121,-0.00531874,0.0293308
4043,-3.62721,2.03268,-0.0311246,0.920615,0.444541,-0.0341798,-0.0108501,-0.00643288,0.0290498
4044,3.77805,-4.7896,16.9686,0.00851488,0.179278,-0.0630244,-0.00773188,-0.0139469,0.0262445
4045,-1.06901,-2.09373,13.7631,-0.100668,-0.0261649,-0.0269187,-0.00678137,-0.00911401,0.0238472
4046,0.17358,-0.517147,9.27753,-0.0625639,-0.0127086,-0.0467035,-0.00882293,-0.00935691,0.0227038
4047,0.427365,-0.671573,10.3453,0.0973801,0.0339223,-0.058761,-0.00560093,-0.00698888,0.021289
4048,0.50757,0.351948,10.3106,-0.101268,-0.0360907,-0.0371109,-0.00799109,-0.00781361,0.0195256
4049,-0.59017,1.23301,7.49026,0.0285662,-0.00751256,-0.0331806,-0.0100541,-0.00574693,0.0183143
4050,-0.0658405,-1.1983,11.2647,0.034495,-0.00244979,-0.0242541,-0.00950009,-0.0055815,0.0171535
4051,-0.55306,0.357933,6.75045,-0.0796176,-0.0277637,-0.0323812,-0.0130123,-0.00534247,0.0166998
4052,0.863109,-2.1033,9.46069,0.0755968,0.0597692,-0.0275849,-0.0114544,-0.00501647,0.0157067
4053,0.220267,-0.229843,8.76397,-0.0570349,-0.0410202,-0.0234547,-0.0118719,-0.00591897,0.0154452
4054,-0.739808,0.385466,7.28555,0.0169084,0.0163358,-0.00646772,-0.0122622,-0.00485233,0.0150443
4055,1.48919,-0.839167,8.02895,0.00811519,-0.0566083,-0.0306492,-0.0149383,-0.00733647,0.0148182
4056,0.152032,0.11971,8.22767,0.0299651,-0.0297622,-0.010398,-0.0137391,-0.00832426,0.0143527
4057,-0.244209,-0.371101,10.2436,-0.00620717,0.016136,0.0115185,-0.0137502,-0.00829344,0.0147139
4058,0.691924,0.925359,10.0808,-0.115523,-0.00218332,0.000393679,-0.0138853,-0.00969742,0.0135152
4059,0.432153,-0.646434,11.7495,-0.0391153,-0.00731272,-0.00879928,-0.0128066,-0.00788745,0.0136114
4060,0.623689,-2.11408,6.42484,0.0915845,-0.0163058,-0.00320356,-0.0154206,-0.00907673,0.0133662
4061,-0.520739,-0.305261,9.50617,-0.00347592,-0.0223012,0.0193125,-0.0160748,-0.00897978,0.0141474
4062,-0.56982,0.268151,7.52497,-0.156625,-0.239401,0.0900582,-0.0167737,-0.0110098,0.0148842
4063,-1.87586,-4.00909,11.9336,0.21509,-0.279837,0.13609,-0.0229335,-0.00797701,0.0185461
4064,-0.70988,0.946907,6.07169,0.521522,0.305647,0.0779342,-0.0183163,-0.00896751,0.0195496
4065,3.73136,-3.45124,10.4722,0.263053,-0.0427522,0.0361663,-0.0150406,-0.0234231,0.0210994
4066,-1.50476,0.270545,12.3194,0.147808,-0.012109,0.041229,-0.0115631,-0.0167909,0.022119
4067,0.226252,1.54905,10.2735,-0.0752209,0.0331896,0.0452926,-0.009323,-0.016631,0.0236944
4068,-0.143652,0.632069,1.57778,0.139015,0.0410502,-0.0240543,-0.00850199,-0.0180804,0.0247603
4069,1.38864,-4.90572,16.1115,0.437453,-0.0326266,0.0456923,-0.0090761,-0.0209999,0.0256035
4070,1.3204,-3.92888,15.0978,0.474824,0.0839506,0.100917,-0.00713357,-0.0174824,0.0267983
4071,1.17436,-0.584185,7.35498,0.0506825,0.156428,0.089592,-0.00409141,-0.0228086,0.028465
4072,-1.92733,0.622492,5.3666,0.189909,0.0509759,0.0585491,-0.0069076,-0.0203752,0.0313218
4073,0.738611,-0.748188,6.13514,0.080926,0.0492439,0.0585491,-0.00862926,-0.0226225,0.032655
4074,-0.144849,0.695515,7.46272,-0.083348,-0.00971088,0.0424281,-0.0113699,-0.0242147,0.0341362
4075,-0.943315,1.97522,9.71686,-0.103399,-0.0376228,0.0823975,-0.0102789,-0.0232787,0.0359071
4076,-0.641646,-0.477643,10.2807,0.0762629,-0.0111764,0.0768017,-0.00849961,-0.0203912,0.0381165
4077,1.11091,0.159214,8.40963,0.0089812,-0.0188372,0.0662099,-0.00740605,-0.0204742,0.0402744
4078,-0.4956,0.44173,7.85418,-0.0776191,-0.0405539,0.0701402,-0.00927944,-0.0204022,0.0419004
4079,0.526724,-0.130484,8.49343,-0.0114032,-0.0168387,0.0463584,-0.0077588,-0.0195111,0.0432609
4080,0.331597,-0.774524,8.82742,0.0893862,-0.0134414,0.0388975,-0.00759227,-0.019761,0.0444696
4081,-0.638055,0.0263362,10.4399,-0.0183312,-0.0554758,0.0313699,-0.00639933,-0.0198106,0.0457396
4082,1.03669,0.362721,9.4104,-0.142569,-0.0923142,0.0241754,-0.00621855,-0.0189367,0.0461564
4083,0.248997,0.181959,9.03212,-0.0237271,-0.034292,0.0139833,-0.00575352,-0.0174864,0.0462489
4084,-0.0885854,0.112527,11.6418,-0.0577676,-0.00784564,0.0214442,-0.00558567,-0.0179226,0.0466924
4085,1.23062,0.0682347,9.38766,-0.050773,-0.0645355,-0.00227095,-0.00617084,-0.0188975,0.0472582
4086,-0.395043,-1.42096,9.76116,0.00804857,-0.0278303,0.0105193,-0.00715153,-0.0194749,0.0474226
4087,-0.730231,-1.27371,9.38168,-0.00394223,0.00074777,-0.023055,-0.00585662,-0.0182526,0.0473062
4088,-0.560243,-0.35913,8.16662,0.0354276,0.00487794,-0.0343131,-0.00300823,-0.0187691,0.0467589
4089,1.10253,-0.185551,8.27076,-0.038116,-0.0458165,-0.0181921,-0.00389589,-0.0197473,0.0456853
4090,1.43652,-1.33477,6.14352,0.0470187,-0.112965,-0.0298498,-0.00120199,-0.0182316,0.0454597
4091,0.62728,-1.42335,11.1881,-0.392777,-0.13255,0.0135836,-0.00561124,-0.0190526,0.044273
4092,3.55419,-5.43364,7.67102,-0.0577011,0.224243,0.0610139,-0.00489207,-0.0203563,0.0435606
4093,-0.500388,-1.86628,1.7346,0.212958,-0.0569413,0.0157153,-0.0160468,-0.0201824,0.0444657
4094,0.0622493,-1.18034,11.7507,-0.0063404,0.0523082,0.00805447,-0.0154167,-0.02318,0.0443487
4095,-0.306458,0.0837972,9.15902,0.152138,0.0569713,-0.00686743,-0.0150454,-0.0229464,0.0439952
4096,-0.629675,-0.164003,8.44075,0.0552124,0.0396513,-0.0112641,-0.0169296,-0.0244112,0.043274
4097,-0.277727,-1.49757,9.01536,0.0929168,0.0379193,-0.0068008,-0.0148218,-0.0240122,0.0426787
4098,0.489614,-0.907402,9.27154,-0.0700249,-0.0372897,-0.0130627,-0.0160389,-0.0269353,0.0420938
4099,-0.331597,2.12246,12.2595,-0.182938,-0.143408,0.000726759,-0.0162522,-0.0277793,0.0419112
4100,-1.77051,7.16824,17.5157,-0.415227,-0.126421,-0.00939882,-0.00866572,-0.0222798,0.0418146
4101,-0.343568,2.14999,6.24168,-0.0469759,-0.132883,-0.0408414,-0.00372427,-0.0195835,0.0413263
4102,-0.274136,0.147243,9.79467,-0.0760203,-0.0454835,-0.0423069,0.000071656,-0.0182932,0.0409003
4103,-0.0251391,-0.221464,11.4072,-0.00873856,0.000348076,-0.0159938,0.00162578,-0.0172392,0.0403685
4104,0.373495,-0.544681,9.5373,0.050949,0.0158029,-0.0309156,-0.000680586,-0.0178162,0.0394959
4105,-0.422576,-0.557849,8.86812,0.0664704,0.0219315,-0.0241875,-0.00175788,-0.0185457,0.0387568
4106,0.221464,-0.887051,9.0812,-0.0235938,-0.00498117,-0.0164601,-0.0027631,-0.0181133,0.0381708
4107,-0.435744,-1.5706,8.70052,0.0641389,0.0047447,0.0109189,-0.00257737,-0.0177927,0.0378236
4108,1.16478,-2.00873,7.66264,0.0940493,-0.000184853,0.00772139,-0.0048637,-0.0178014,0.0382988
4109,0.0586579,-0.427365,9.05846,-0.00554103,-0.0123089,0.00678877,-0.00565015,-0.0186501,0.0385879
4110,-0.14844,-0.271742,8.97107,-0.0523052,-0.0310945,0.0123179,-0.00492235,-0.018918,0.0389222
4111,0.0514753,0.451307,8.28992,-0.0531712,-0.0243663,-0.000938637,-0.00422321,-0.0183329,0.0389294
4112,-0.708683,0.521936,8.68377,-0.0646957,-0.0115095,-0.00793327,-0.00271805,-0.0177522,0.0389867
4113,-0.47884,-1.30963,8.49702,0.00451794,-0.0607384,-0.00373649,-0.00382039,-0.0170308,0.038838
4114,-0.399832,0.0275333,10.5524,-0.109328,-0.0626037,-0.00780004,-0.00206477,-0.0162016,0.0386156
4115,-0.15682,-0.48722,8.3402,-0.0431788,-0.0181044,-0.00426942,-0.0033481,-0.0160492,0.0384467
4116,0.32202,-0.618901,8.87889,-0.0193304,-0.0283632,-0.00280388,-0.00360067,-0.0166337,0.0381711
4117,-0.0442928,-1.13964,8.86213,0.0386251,-0.00837857,-0.0112641,-0.00459372,-0.0167335,0.0376845
4118,0.233435,-0.508768,8.94713,0.017508,0.000148222,-0.0106645,-0.00574913,-0.0170965,0.0374025
4119,0.292092,0.0383072,8.40125,-0.00520791,0.00541085,-0.0177258,-0.00450252,-0.0173394,0.0371698
4120,0.213084,-0.181959,7.50582,-0.0197967,-0.00071777,-0.00273726,-0.00282569,-0.0172371,0.0370489
4121,-0.0610521,-0.374692,8.3402,0.0526144,0.0335226,0.0199787,-0.00236803,-0.0172617,0.0373582
4122,0.102951,-0.500388,8.1343,0.0406902,-0.0119092,0.0153822,-0.00232899,-0.0169482,0.0378947
4123,0.222661,-0.592565,8.44315,0.0161757,0.00574394,0.0146494,-0.00152753,-0.0168516,0.0382455
4124,-0.113725,-0.624886,9.23204,-0.0271911,-0.00178363,0.0233094,-0.00055285,-0.016107,0.0387337
4125,0.287304,-0.860715,8.94353,-0.0456436,0.00414516,0.0235759,0.00119468,-0.0152335,0.0393149
4126,-0.0969651,-1.34315,8.7963,-0.031188,-0.00304931,0.00499015,0.000964442,-0.0154074,0.0398802
4127,0.0275334,-1.02711,8.7927,-0.01993,0.0249958,-0.0186584,0.0010643,-0.0159935,0.0395194
4128,0.335188,-1.46884,8.14866,0.0559452,0.0435816,-0.025653,0.0014504,-0.0163599,0.0390416
4129,-0.0574608,-0.667982,8.60117,-0.00580747,-0.0164391,-0.0141951,0.00259384,-0.0161407,0.0386173
4130,-0.162806,-0.585382,8.89087,-0.0203963,-0.0235669,-0.0120634,0.00252612,-0.01551,0.0383585
4131,0.0861912,-0.468066,8.37491,0.00664964,0.000348073,-0.00740035,0.00278699,-0.0151393,0.0381186
4132,-0.134075,-0.642843,9.0417,-0.000544846,-0.0115095,-0.0226553,0.0027366,-0.0149534,0.0376605
4133,-0.345962,-0.160411,8.95311,-0.0128687,-0.0156397,-0.0693529,0.00314976,-0.0142882,0.0363033
4134,-0.0514753,-0.615309,8.47068,0.00611672,0.0160027,-0.132238,0.0032532,-0.0139443,0.0336107
4135,-0.0969651,-0.21069,8.38688,0.0241695,0.0122056,-0.207847,0.0034494,-0.0140292,0.028777
4136,-0.0933738,0.418985,8.85016,0.0172415,-0.00684641,-0.289984,0.00409207,-0.013832,0.021753
4137,0.244209,0.75537,8.53772,0.0195731,-0.00478133,-0.390973,0.00477514,-0.0136796,0.012366
4138,0.0574608,0.799663,8.83939,0.0251688,-0.00351563,-0.489897,0.00585758,-0.0135178,0.000014212
4139,0.0945709,0.794874,8.76637,0.0276336,-0.0202361,-0.593951,0.00679898,-0.0131695,-0.0149279
4140,0.0861912,0.756567,8.70052,0.0280333,0.00487794,-0.701135,0.00699723,-0.0135806,-0.0328233
4141,0.290895,0.986411,8.88607,0.0193732,0.00168038,-0.801725,0.00822057,-0.0137489,-0.0540449
4142,0.377087,1.07859,6.69658,0.0646718,-0.116962,-0.891389,0.0105692,-0.0135445,-0.076912
4143,-1.38145,1.53229,9.41759,0.0562117,-0.0194368,-0.960003,0.0108603,-0.0149084,-0.102508
4144,0.642843,1.09654,9.67736,0.0771289,0.0199331,-1.0486,0.0114051,-0.015772,-0.130905
4145,0.328005,0.910993,7.62433,0.0714666,-0.0378893,-1.10103,0.0116284,-0.0157394,-0.159919
4146,0.737414,1.31801,8.44674,0.0692017,0.0152033,-1.17224,0.0140142,-0.0154239,-0.191102
4147,0.790086,-0.781706,9.42238,0.156268,0.0584369,-1.24565,0.0168951,-0.0155198,-0.225023
4148,0.685939,0.749385,9.89643,0.0531473,-0.0108434,-1.30207,0.0190344,-0.01565,-0.259367
4149,0.262165,0.719457,9.47864,0.0162423,0.0805532,-1.32732,0.0203474,-0.0153564,-0.29585
4150,1.98,0.888248,6.62595,0.0129115,0.0523748,-1.39267,0.0221992,-0.018467,-0.333862
4151,0.988805,-0.36751,7.50343,0.148474,0.0671635,-1.44443,0.0223695,-0.0201056,-0.373732
4152,1.03549,-2.68151,7.91643,0.268116,0.104801,-1.47561,0.0239284,-0.0196279,-0.414144
4153,0.65242,0.933739,8.10197,0.0449536,-0.0265646,-1.49299,0.026926,-0.0193513,-0.455384
4154,0.11971,0.864306,9.78749,-0.0407806,-0.0744612,-1.50685,0.0315359,-0.0184582,-0.495651
4155,1.37068,-0.243011,10.0449,0.0553456,0.00441162,-1.50046,0.0358275,-0.0182578,-0.538576
4156,0.858321,-0.144849,7.59081,0.0401573,-0.00618025,-1.50718,0.0367503,-0.0190642,-0.579082
4157,0.141258,0.684741,8.72686,0.102709,-0.0121757,-1.46242,0.0423156,-0.0176809,-0.618734
4158,0.514753,-0.682347,8.48983,0.0150432,-0.0286297,-1.45716,0.044947,-0.0171692,-0.660105
4159,0.434547,1.00317,8.40604,0.0889865,0.0112064,-1.40513,0.0477536,-0.0173799,-0.698269
4160,0.744596,-0.349553,9.69891,0.0724658,0.0000149757,-1.37115,0.0504725,-0.0180647,-0.735697
4161,1.0319,1.20189,8.09838,0.0963142,0.0222646,-1.37095,0.0531661,-0.0178269,-0.773536
4162,1.06302,0.462081,7.90804,0.170724,0.0336559,-1.34624,0.0574245,-0.0197828,-0.8101
4163,0.149638,-0.521936,8.51019,0.0681358,-0.0472821,-1.34664,0.0587212,-0.0194121,-0.846037
4164,1.1971,-1.5263,8.18098,0.133086,0.0289262,-1.32326,0.0611939,-0.0208776,-0.893005
4165,0.256179,-0.934935,7.43639,0.0488173,0.0347217,-1.3182,0.0626564,-0.0207623,-0.929572
4166,0.405817,-0.416591,8.99381,0.0216382,0.0138044,-1.28662,0.063343,-0.0215168,-0.964143
4167,0.924162,-0.191536,8.63349,0.0793939,-0.0449505,-1.24085,0.0654557,-0.0232104,-0.998619
4168,0.582988,0.244208,9.22725,0.037093,0.0467125,-1.21834,0.0664621,-0.0254052,-1.03278
4169,1.37188,-0.705092,13.4518,0.0102469,0.10227,-1.20448,0.0666782,-0.0275802,-1.06481
4170,0.611718,-1.44729,7.75601,0.00172009,-0.042619,-1.15472,0.0657908,-0.0275998,-1.09718
4171,0.095768,-1.14922,9.76235,0.0680026,0.0442477,-1.1372,0.0661594,-0.0284615,-1.12893
4172,0.893037,-1.14922,8.44435,0.0744643,-0.0542767,-1.09657,0.0669194,-0.0301803,-1.15906
4173,-0.300472,-1.41737,9.41998,0.0668035,-0.0280968,-1.07551,0.0706544,-0.029014,-1.19013
4174,0.312443,-1.06781,10.0796,0.0201726,0.00527763,-1.04414,0.0725827,-0.028459,-1.21864
4175,-0.0574608,-1.17196,8.02656,0.0888533,0.0378526,-1.00444,0.0729652,-0.0287556,-1.2461
4176,0.270545,-0.0215478,8.57124,0.0340953,-0.00784564,-0.961802,0.0740213,-0.029523,-1.27388
4177,-0.189142,-0.436942,8.64187,0.0621404,-0.0316274,-0.926229,0.0762841,-0.0287462,-1.2992
4178,-0.585382,-0.153229,7.60877,0.0472185,-0.00777903,-0.905911,0.0791568,-0.0285365,-1.32373
4179,-0.102951,-0.192733,8.43118,0.0121787,0.0100073,-0.895986,0.0799018,-0.030125,-1.34876
4180,0.11133,-0.842759,9.329,0.054413,0.00334577,-0.864143,0.0805846,-0.0308313,-1.37293
4181,0.0143652,-1.28569,9.07522,0.0299651,-0.00731272,-0.826439,0.0818473,-0.02977,-1.3959
4182,-0.095768,0.0646434,9.22366,0.0450868,-0.0085118,-0.780741,0.0846027,-0.0290557,-1.41891
4183,0.312443,-0.790086,8.7113,0.0241029,0.0217983,-0.736175,0.0851616,-0.0294979,-1.43942
4184,0.338779,-0.723049,8.23845,0.0765294,-0.00657995,-0.656502,0.0858536,-0.0299555,-1.45796
4185,0.469263,-0.0454898,8.94713,0.00538395,-0.00618025,-0.583892,0.086263,-0.0305595,-1.47514
4186,0.841562,-1.02113,8.68736,0.0188403,-0.026498,-0.447663,0.087607,-0.0305864,-1.4893
4187,0.209492,-0.657208,9.56962,0.0217048,-0.0340922,-0.29538,0.0887194,-0.0303588,-1.49849
4188,0.357933,-0.142455,8.4192,0.0169085,-0.0063801,-0.168277,0.0894125,-0.0308089,-1.50449
