id,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z
1213,0.241814,1.46525,8.71489,0.00555512,-0.058566,-0.0685888,-0.0557444,-0.206654,-1.63934
1214,0.281319,1.62925,8.94593,-0.0507351,-0.0676258,-0.0681224,-0.0564846,-0.208569,-1.64117
1215,0.454898,1.38385,9.49061,-0.0826439,-0.0644282,-0.0502695,-0.0584104,-0.210462,-1.64274
1216,0.517147,1.55982,9.48822,-0.111488,-0.0362498,-0.0385451,-0.0609421,-0.211719,-1.6438
1217,0.465672,1.54187,9.4152,-0.197356,-0.00267557,-0.0282863,-0.0652506,-0.212237,-1.64476
1218,0.547075,1.4868,8.78791,-0.210546,0.0144446,-0.0140972,-0.071254,-0.211946,-1.6452
1219,0.456095,1.36829,8.34858,-0.130607,0.0087823,-0.00177333,-0.075712,-0.211763,-1.64552
1220,0.513556,1.60411,8.02656,-0.0933024,-0.00307526,0.0193438,-0.078492,-0.211645,-1.64511
1221,0.423774,1.38265,8.11514,-0.0775145,-0.0132008,0.0403277,-0.0808383,-0.211924,-1.64429
1222,0.439336,1.35512,8.06247,-0.0236891,-0.0203953,0.0594464,-0.0823193,-0.212346,-1.64278
1223,0.335188,1.488,8.43836,0.00961866,-0.0415125,0.0681064,-0.081979,-0.213472,-1.64098
1224,0.356736,1.54905,9.00459,-0.0523338,-0.00687235,0.0834946,-0.0826216,-0.214114,-1.63883
1225,0.399832,1.80762,8.44075,-0.0445398,-0.0137338,0.0671738,-0.0843212,-0.214235,-1.63667
1226,0.614113,1.40659,9.04888,0.0286707,-0.00827128,0.0761003,-0.084002,-0.21487,-1.6348
