id,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z
262,0.0299275,0.0323217,8.8346,-0.0450922,-0.00919182,-0.00612207,0.0635539,0.278831,-1.93877
263,0.134075,-0.047884,8.43956,-0.00885329,-0.00459535,-0.0139161,0.0635504,0.278742,-1.93921
264,0.155623,-0.317232,8.25999,-0.0763349,-0.0145877,-0.015315,0.0624832,0.278625,-1.93956
265,0.166397,-0.488417,7.85537,-0.0764015,-0.0339728,-0.0107186,0.0599663,0.278019,-1.93997
266,0.195127,-0.839167,7.79432,-0.040096,-0.0869322,0.0649568,0.0586842,0.276229,-1.93952
267,0.207098,-0.797269,8.15345,-0.0518204,-0.098923,0.108723,0.0578191,0.27344,-1.93706
268,0.225055,-0.554257,8.45272,-0.121633,-0.101921,0.0896045,0.0552742,0.270554,-1.93468
269,0.0969651,-0.733823,8.47188,-0.118636,-0.0536244,0.114452,0.0516951,0.268583,-1.93191
270,0.143652,-0.829591,8.61912,-0.0895914,-0.0427661,0.138367,0.0489793,0.267206,-1.92824
271,0.201113,-0.615309,8.7939,-0.0660095,-0.0410341,0.13437,0.0472037,0.266254,-1.92458
272,0.164003,-0.68953,8.89924,-0.105846,-0.0367707,0.145162,0.0447376,0.265225,-1.92074
273,0.0933738,-0.743399,9.0417,-0.124698,-0.0341727,0.161549,0.0415847,0.264526,-1.91641
274,0.113725,-0.584185,9.13388,-0.0534192,-0.0317745,0.156886,0.0392856,0.263577,-1.9121
275,0.246603,-0.414197,9.26436,0.0221229,-0.00286334,0.15582,0.0390538,0.263079,-1.90767
276,0.35075,-0.682347,9.26795,0.0303167,0.0411696,0.172275,0.0403959,0.263933,-1.90338
277,0.464475,-0.484826,9.06444,-0.0455585,-0.0123894,0.142231,0.0400372,0.26439,-1.89906
278,0.544681,-0.107739,9.33619,-0.0215769,-0.0482286,0.165546,0.0386494,0.263124,-1.89519
279,0.711078,0.179565,9.3278,0.0238549,-0.0201168,0.218772,0.0393539,0.262507,-1.88972
280,0.694318,0.357933,9.20091,-0.00625531,-0.0250463,0.213576,0.0393085,0.261842,-1.88369
281,0.671573,0.339976,9.11233,0.0513672,-0.00466196,0.214242,0.0402186,0.26166,-1.87824
282,0.567425,0.211887,9.42118,0.0210571,0.0255149,0.237957,0.04092,0.262046,-1.87148
283,0.691924,-0.0945709,9.07642,0.0399759,0.0680822,0.238024,0.0414484,0.263705,-1.86515
284,0.787692,0.229843,8.80347,0.102395,0.0490968,0.246351,0.0437127,0.265091,-1.85857
285,0.768538,0.362721,9.50138,0.0530326,0.0342415,0.182333,0.0457785,0.266091,-1.85203
286,0.573411,0.80924,9.16739,0.0839422,0.0644184,0.158552,0.0470592,0.267627,-1.84716
287,0.723049,0.683544,8.32104,0.0944675,0.0432346,0.149092,0.0495008,0.269237,-1.84272
288,0.591367,0.191536,8.08282,0.0322485,0.0454996,0.114785,0.0512351,0.270326,-1.83928
289,0.347159,0.221464,7.63152,0.0112646,0.0154559,0.0844751,0.0519027,0.271052,-1.83657
290,0.295684,0.0849941,7.46751,0.0135961,-0.0272446,0.0704192,0.052096,0.271017,-1.83429
291,0.14844,-0.0131681,8.12472,0.00120565,-0.0214491,0.054165,0.0524313,0.269992,-1.83267
292,0.533907,0.0825999,8.2971,-0.0431603,-0.0262454,0.0453052,0.0518194,0.269407,-1.83116
293,0.520739,-0.0706289,8.48984,-0.0754023,-0.0403013,0.012064,0.050165,0.268474,-1.83048
294,0.594959,-0.0514753,8.59997,-0.0602806,-0.00406243,-0.0230424,0.0481342,0.267591,-1.83061
295,0.472855,-0.325611,8.59638,-0.0757354,0.0257814,-0.0498219,0.0462673,0.268294,-1.83178
296,0.549469,-0.306458,8.84418,-0.00878669,0.0400371,-0.0766014,0.0450345,0.269112,-1.83345
297,0.458489,-0.519542,8.59278,0.0720846,0.0588227,-0.0847951,0.0462642,0.270717,-1.83579
298,0.399832,-0.628478,8.58321,0.0455716,0.0619536,-0.0871933,0.0483056,0.272245,-1.83823
299,0.421379,-0.617704,8.77953,-0.014982,0.110583,-0.105446,0.0482449,0.274627,-1.8406
300,0.525527,-0.506373,8.55568,0.00340396,0.114713,-0.130027,0.0479208,0.27772,-1.84387
301,0.503979,-0.499191,8.29351,0.00480289,0.0730785,-0.147547,0.0488809,0.280421,-1.84779
302,0.45011,-0.847547,8.69933,-0.101649,0.0562913,-0.144683,0.0475409,0.281914,-1.85167
303,0.366313,-0.616507,8.63229,-0.0847951,0.00852792,-0.133491,0.0444518,0.282816,-1.85546
304,0.258574,-0.452504,9.00579,-0.0545516,-0.00612751,-0.114173,0.043064,0.282577,-1.85873
305,0.191536,0.122104,9.95269,-0.106978,0.00446438,-0.184852,0.0404892,0.282407,-1.86185
306,0.374692,0.154426,10.1119,-0.035766,0.0120586,-0.224888,0.0383891,0.283212,-1.86824
307,0.23104,-0.131681,9.7432,0.0940011,-0.0163197,-0.0943877,0.0394309,0.282925,-1.87213
308,0.0311246,-0.447716,9.31105,0.107791,-0.0397018,-0.0450256,0.0422958,0.282172,-1.87388
309,0.166397,-0.275333,8.75918,0.127842,-0.0147209,-0.0426274,0.0455328,0.281591,-1.87533
310,0.254982,-0.0754173,8.46709,0.138634,-0.0572217,-0.00705469,0.0491287,0.280753,-1.87574
311,0.403423,0.312443,8.7137,0.119182,-0.0778059,-0.00332422,0.0529923,0.278542,-1.87579
312,0.372298,0.391452,8.94952,0.0260533,-0.052492,-0.027972,0.0546155,0.276749,-1.87625
313,0.192733,0.289698,8.7113,0.0450387,0.00513053,-0.0490891,0.0554219,0.276329,-1.87734
314,-0.0861912,0.442927,8.60117,0.0400425,-0.00173088,-0.0564835,0.0566898,0.276657,-1.87889
315,-0.160411,0.439336,8.5054,0.137101,-0.00785951,-0.0481565,0.0594496,0.276544,-1.88039
316,-0.204704,0.319626,8.0912,0.162748,-0.0452975,-0.0036573,0.064273,0.275582,-1.88105
317,-0.0383072,-0.0251391,8.19415,0.132039,-0.029443,0.0211903,0.067607,0.27432,-1.88062
318,0.207098,0.0814028,7.82904,0.107724,-0.0290433,0.0298503,0.0710625,0.273545,-1.88
319,0.354342,-0.071826,8.13908,0.0467041,-0.0115234,0.0530992,0.0731228,0.273038,-1.87883
320,0.319626,-0.110133,8.47068,-0.000659592,-0.00852567,0.0601604,0.073527,0.272819,-1.87739
321,0.233435,-0.0682347,8.39048,-0.0225095,-0.0395685,0.0248542,0.0730226,0.272252,-1.87608
322,0.0825999,-0.410605,8.51857,0.01293,-0.0187178,0.00926613,0.0729171,0.271584,-1.8758
323,0.0885854,-0.44173,8.70412,0.0573626,-0.0338396,0.0217899,0.0741468,0.270877,-1.87544
324,0.0490811,-0.513556,8.59518,0.0449055,-0.0223151,0.0497684,0.0757401,0.269965,-1.87455
325,0.178368,-0.63566,8.42519,-0.0104521,-0.0358381,0.101595,0.0761647,0.269111,-1.87239
326,0.232238,-0.580594,8.53532,-0.0347668,-0.0252462,0.134836,0.0752866,0.268096,-1.86911
327,0.325611,-0.385466,8.55927,-0.0267729,-0.0354384,0.141765,0.0749601,0.267286,-1.86544
328,0.338779,-0.35075,8.79869,-0.0829298,-0.0455639,0.151424,0.0732352,0.266335,-1.86142
329,0.227449,-0.31364,8.91241,-0.128362,-0.0474292,0.16468,0.0702999,0.26512,-1.85685
330,0.244209,-0.411803,9.23922,-0.160004,-0.0552898,0.167811,0.066354,0.263691,-1.85254
331,0.26815,-0.256179,9.20929,-0.118969,-0.0567554,0.15229,0.0621647,0.261758,-1.84816
332,0.326808,-0.214281,9.09437,-0.0778671,-0.0325739,0.142497,0.0599349,0.26053,-1.84411
333,0.427365,-0.521936,9.19852,-0.156274,-0.0367041,0.159684,0.0565012,0.25966,-1.83981
334,0.506373,-0.423774,9.12191,-0.147947,-0.0722102,0.156686,0.05165,0.258384,-1.83568
335,0.574608,0.143652,9.39245,-0.010985,-0.151549,0.0804782,0.0506411,0.254868,-1.8342
336,0.836773,0.711078,9.69412,0.00140549,-0.138692,0.147827,0.0508944,0.250363,-1.83086
337,0.737414,-0.0383072,9.63905,-0.0346335,-0.0334399,0.144829,0.0501007,0.248036,-1.82697
338,0.806846,0.17358,9.19493,0.00113902,0.0729452,0.103994,0.0497457,0.248885,-1.82372
339,0.610521,0.0981622,9.06804,0.0319154,0.0950616,0.0969322,0.0503324,0.251506,-1.82088
340,0.597353,0.11133,8.49941,0.0262531,0.0645516,0.115851,0.051281,0.253371,-1.81786
341,0.436942,-0.0861912,8.4192,-0.00872008,0.0746106,0.0680211,0.0515453,0.255187,-1.81523
342,0.580594,-0.379481,8.24443,0.034247,0.0668166,0.0647569,0.0517622,0.257012,-1.81349
343,0.560243,-0.142455,8.35097,0.0692202,0.0461657,0.0838756,0.0538877,0.258549,-1.81152
344,0.56144,0.0215478,9.02733,0.0109981,0.0522277,0.100396,0.0548005,0.259841,-1.80894
345,0.707486,0.453701,9.29668,0.0582952,0.0783411,0.0744162,0.0554783,0.261648,-1.80637
346,0.664391,0.260968,8.78193,0.105992,0.0692147,0.0350464,0.0578446,0.26362,-1.80499
347,0.775721,-0.0634463,8.29351,0.101729,0.0573571,-0.00638854,0.0609765,0.265371,-1.80467
348,0.622492,-0.336385,7.66623,0.0733503,0.0315769,-0.0309031,0.0632609,0.266636,-1.80534
349,0.62728,-0.424971,7.80629,0.0327148,-0.0116566,-0.0404291,0.0647802,0.26687,-1.80631
350,0.587776,-0.329203,8.51258,0.0305165,-0.00332965,-0.0600141,0.0653934,0.266366,-1.80736
351,0.788889,-0.732625,8.52455,0.031982,0.0127247,-0.022243,0.0674347,0.266708,-1.80975
352,0.630872,-0.609324,8.48624,-0.0650769,0.0203189,-0.062279,0.0668482,0.267215,-1.81076
353,0.5782,-0.719457,8.3402,-0.0767346,0.0237163,-0.113706,0.0643018,0.267749,-1.81359
354,0.588973,-0.554257,8.62152,-0.011851,0.050629,-0.138354,0.0634204,0.269112,-1.81718
355,0.53271,-0.577002,8.91122,-0.0307698,0.0660172,-0.151877,0.0629597,0.270674,-1.82125
356,0.766144,-0.411803,9.10395,-0.0832629,0.0835371,-0.166333,0.0611859,0.272837,-1.82542
357,0.587776,-0.319626,9.10874,-0.0981848,0.0784743,-0.182054,0.0587033,0.274853,-1.83032
358,0.349553,-0.280121,8.8334,-0.0947874,0.119043,-0.172661,0.0565268,0.277751,-1.83527
359,0.562637,-0.629675,8.80707,-0.123299,0.0852691,-0.148346,0.0536569,0.280707,-1.83941
360,0.586579,-0.144849,8.7089,-0.145016,0.0536933,-0.133291,0.0496606,0.282075,-1.84337
361,0.511162,-0.108936,8.94473,-0.214762,0.0616205,-0.108977,0.0440997,0.283685,-1.84554
362,0.181959,0.409408,10.1825,-0.124764,0.151019,-0.287906,0.0383896,0.287211,-1.84915
363,0.369904,0.604536,10.4447,0.0397094,0.0468319,-0.293568,0.0378907,0.289174,-1.85933
364,0.187945,0.548272,9.92875,0.0473036,-0.0186512,-0.147547,0.0395976,0.288874,-1.8637
365,-0.0514753,-0.305261,9.36611,-0.103581,-0.0043955,-0.094521,0.0383894,0.288282,-1.86605
366,-0.0766144,-0.407014,8.37851,-0.0388969,0.0200524,-0.0568166,0.0354915,0.288732,-1.86808
367,0.299275,1.00556,8.30189,0.10446,0.0119253,0.0613595,0.0383744,0.289903,-1.86432
368,-0.0418985,-0.0802057,8.98424,0.00333734,0.0188533,0.0691535,0.0399306,0.290483,-1.86189
369,0.0179565,0.0885854,9.16261,-0.0608135,0.0453663,-0.036632,0.0384481,0.291088,-1.86224
370,0.0071826,0.507571,8.60356,0.0336474,0.0580233,-0.0748028,0.0386426,0.292909,-1.8639
371,-0.347159,0.204704,8.74721,-0.00512284,0.00926069,-0.0751358,0.0392517,0.293749,-1.86592
372,-0.435745,-0.0849941,8.26358,0.0183259,-0.042433,-0.0601473,0.039148,0.292899,-1.86776
373,-0.287304,-0.144849,7.95832,0.0436398,-0.0666144,-0.0342339,0.0399151,0.291463,-1.86896
374,-0.219069,-0.232237,8.08641,0.028518,-0.0640831,-0.0289046,0.041163,0.289507,-1.86977
375,-0.0071826,-0.178368,8.15824,0.0163274,-0.0387025,-0.0235087,0.04159,0.288156,-1.87049
376,-0.0933738,-0.233435,8.40005,-0.0559505,-0.0552232,-0.0203112,0.0410091,0.286765,-1.87118
377,-0.0802057,-0.220266,8.45871,-0.0542852,-0.0465632,-0.0276389,0.0392114,0.285245,-1.87176
378,-0.142455,-0.408211,8.43477,-0.0294375,-0.0471627,-0.0241749,0.0380294,0.284181,-1.87252
379,-0.095768,-0.447716,8.35935,-0.00345746,-0.0692791,-0.0145823,0.0379066,0.282604,-1.87297
380,-0.143652,-0.494402,8.40723,-0.0463579,-0.0881979,-0.00225837,0.0370726,0.280477,-1.87319
381,-0.147243,-0.430956,8.58081,-0.044959,-0.0595532,0.0270525,0.0356538,0.27844,-1.87277
382,0.0179565,-0.59855,8.52934,-0.0373648,-0.0339062,0.0425073,0.0346668,0.277232,-1.87177
383,-0.0155623,-0.758962,8.38449,-0.0199781,0.00979363,0.0613595,0.0338947,0.277077,-1.87029
384,-0.0215478,-0.900219,8.54012,-0.043227,-0.00725997,0.100729,0.0331207,0.277423,-1.86807
385,0.0861912,-0.707486,8.51019,-0.0628786,-0.0496275,0.121314,0.0315453,0.276494,-1.86495
386,0.201113,-0.711078,8.77594,-0.0393633,-0.0522255,0.124778,0.0303615,0.275262,-1.86148
387,0.386663,-0.501585,8.9172,-0.0410286,-0.0401681,0.10013,0.0293362,0.273749,-1.85833
388,0.298078,-0.785298,8.90403,-0.0644107,-0.0316413,0.0830762,0.0281736,0.272886,-1.8561
389,0.20231,-0.762553,9.02613,-0.103381,-0.0339728,0.0744162,0.0253449,0.271904,-1.85393
390,0.172382,-0.719457,8.74003,-0.123898,-0.0309751,0.0673549,0.0219304,0.271008,-1.85208
391,0.0323217,-0.985213,8.70052,-0.143683,-0.0444315,0.0944009,0.0184648,0.270178,-1.85009
392,0.106542,-1.1145,8.91361,-0.100849,-0.105118,0.139433,0.0147619,0.267955,-1.84681
393,0.203507,-0.264559,9.07043,-0.0205111,-0.127834,0.163814,0.0135945,0.264709,-1.84254
394,0.579396,-0.179565,9.76954,-0.0500218,-0.105518,0.170276,0.0125882,0.261578,-1.83802
395,0.864306,-0.154426,9.6594,0.0259866,-0.0411007,0.136635,0.0124226,0.25955,-1.8338
396,0.653617,-0.336385,9.09796,0.0126635,0.0147232,0.111788,0.013166,0.259388,-1.83056
397,0.440533,-0.36751,9.39484,0.0505678,0.0754766,0.0957332,0.0137071,0.260723,-1.82784
398,0.480037,0.120907,9.09557,0.143963,0.0486305,0.0822102,0.0166691,0.262357,-1.82551
399,0.48722,0.00837971,8.84058,0.0987309,0.0813388,0.0813442,0.0204726,0.264197,-1.82335
400,0.568623,-0.518344,8.54251,0.0671551,0.0563579,0.105326,0.0220606,0.266343,-1.82083
401,0.424971,0.0586579,7.88291,0.164747,0.0276466,0.107791,0.0253086,0.267117,-1.81796
402,0.612915,-0.035913,8.58201,0.127109,0.041436,0.119515,0.0297478,0.268307,-1.81482
403,0.535104,0.383072,9.17218,0.0882722,0.00846131,0.0625586,0.0323071,0.268906,-1.8125
404,0.834379,0.444124,9.23323,0.127242,0.0259812,0.0802117,0.0352598,0.269134,-1.81054
405,0.604536,-0.00718261,8.3378,0.103727,0.0562913,0.0486359,0.0388906,0.270553,-1.80901
